Date,Product_ID,Base_Price,Current_Price,Day_Of_Week,Traffic_Views,Demand_Units
2026-01-25,11,69.8,71.97,6,283,37
2026-01-25,12,136.8,155.93,6,285,33
2026-01-25,13,277.89,254.69,6,221,16
2026-01-25,14,470.35,466.75,6,300,80
2026-01-25,15,53.36,46.19,6,230,29
2026-01-25,16,200.45,200.96,6,163,26
2026-01-25,17,147.66,168.95,6,250,27
2026-01-25,18,46.53,50.61,6,441,49
2026-01-25,19,12.71,12.91,6,759,72
2026-01-25,20,387.92,338.51,6,81,11
2026-01-26,1,193.52,175.44,0,623,76
2026-01-26,2,86.45,86.31,0,70,14
2026-01-26,3,304.55,272.06,0,347,54
2026-01-26,4,417.9,428.64,0,74,15
2026-01-26,5,159.08,152.7,0,158,24
2026-01-26,6,309.81,280.42,0,121,9
2026-01-26,7,233.47,247.27,0,427,34
2026-01-26,8,300.28,305.88,0,35,5
2026-01-26,9,41.88,40.25,0,509,60
2026-01-26,10,159.26,167.34,0,85,7
2026-01-26,11,69.8,75.01,0,210,19
2026-01-26,12,136.8,154.07,0,376,29
2026-01-26,13,277.89,266.72,0,174,15
2026-01-26,14,470.35,418.01,0,469,77
2026-01-26,15,53.36,59.28,0,174,6
2026-01-26,16,200.45,214.01,0,105,14
2026-01-26,17,147.66,149.47,0,387,26
2026-01-26,18,46.53,49.22,0,521,45
2026-01-26,19,12.71,11.33,0,486,52
2026-01-26,20,387.92,369.07,0,117,11
2026-01-27,1,193.52,214.37,1,281,53
2026-01-27,2,86.45,78.11,1,88,16
2026-01-27,3,304.55,288.15,1,234,46
2026-01-27,4,417.9,410.61,1,123,16
2026-01-27,5,159.08,170.74,1,186,17
2026-01-27,6,309.81,338.41,1,84,8
2026-01-27,7,233.47,259.0,1,326,36
2026-01-27,8,300.28,288.81,1,60,7
2026-01-27,9,41.88,43.91,1,408,59
2026-01-27,10,159.26,162.66,1,117,13
2026-01-27,11,69.8,61.2,1,255,38
2026-01-27,12,136.8,147.98,1,200,36
2026-01-27,13,277.89,285.9,1,78,13
2026-01-27,14,470.35,535.48,1,591,44
2026-01-27,15,53.36,60.3,1,116,6
2026-01-27,16,200.45,177.19,1,184,23
2026-01-27,17,147.66,169.57,1,346,23
2026-01-27,18,46.53,47.34,1,397,32
2026-01-27,19,12.71,12.51,1,557,42
2026-01-27,20,387.92,348.33,1,55,10
2026-01-28,1,193.52,189.45,2,376,56
2026-01-28,2,86.45,99.14,2,66,15
2026-01-28,3,304.55,346.72,2,299,23
2026-01-28,4,417.9,362.37,2,88,13
2026-01-28,5,159.08,155.89,2,371,31
2026-01-28,6,309.81,294.35,2,92,15
2026-01-28,7,233.47,199.35,2,522,56
2026-01-28,8,300.28,276.46,2,101,9
2026-01-28,9,41.88,44.09,2,431,66
2026-01-28,10,159.26,159.81,2,133,8
2026-01-28,11,69.8,61.12,2,384,37
2026-01-28,12,136.8,134.7,2,382,25
2026-01-28,13,277.89,313.86,2,187,17
2026-01-28,14,470.35,445.94,2,510,60
2026-01-28,15,53.36,59.91,2,201,8
2026-01-28,16,200.45,207.67,2,144,21
2026-01-28,17,147.66,134.05,2,203,46
2026-01-28,18,46.53,50.26,2,348,37
2026-01-28,19,12.71,14.4,2,596,34
2026-01-28,20,387.92,347.12,2,84,8
2026-01-29,1,193.52,188.98,3,348,44
2026-01-29,2,86.45,90.17,3,91,5
2026-01-29,3,304.55,332.13,3,498,35
2026-01-29,4,417.9,477.8,3,101,8
2026-01-29,5,159.08,145.25,3,304,32
2026-01-29,6,309.81,300.8,3,129,13
2026-01-29,7,233.47,220.91,3,239,44
2026-01-29,8,300.28,340.61,3,69,7
2026-01-29,9,41.88,42.71,3,602,44
2026-01-29,10,159.26,177.54,3,48,6
2026-01-29,11,69.8,73.51,3,328,41
2026-01-29,12,136.8,132.69,3,506,40
2026-01-29,13,277.89,246.75,3,178,14
2026-01-29,14,470.35,466.24,3,316,56
2026-01-29,15,53.36,51.97,3,144,13
2026-01-29,16,200.45,220.17,3,218,5
2026-01-29,17,147.66,149.28,3,422,29
2026-01-29,18,46.53,46.12,3,324,38
2026-01-29,19,12.71,11.12,3,595,54
2026-01-29,20,387.92,435.82,3,70,4
2026-01-30,1,193.52,184.85,4,418,53
2026-01-30,2,86.45,79.74,4,85,13
2026-01-30,3,304.55,284.42,4,254,52
2026-01-30,4,417.9,385.47,4,84,13
2026-01-30,5,159.08,161.5,4,376,27
2026-01-30,6,309.81,267.06,4,167,13
2026-01-30,7,233.47,245.15,4,316,38
2026-01-30,8,300.28,295.39,4,94,7
2026-01-30,9,41.88,47.31,4,421,55
2026-01-30,10,159.26,145.18,4,92,15
2026-01-30,11,69.8,78.8,4,268,23
2026-01-30,12,136.8,149.22,4,260,41
2026-01-30,13,277.89,292.65,4,170,9
2026-01-30,14,470.35,404.64,4,451,55
2026-01-30,15,53.36,51.2,4,128,16
2026-01-30,16,200.45,200.67,4,117,17
2026-01-30,17,147.66,150.17,4,364,29
2026-01-30,18,46.53,45.59,4,486,47
2026-01-30,19,12.71,13.29,4,466,39
2026-01-30,20,387.92,340.32,4,118,8
2026-01-31,1,193.52,176.19,5,906,74
2026-01-31,2,86.45,75.22,5,82,21
2026-01-31,3,304.55,296.86,5,584,74
2026-01-31,4,417.9,379.19,5,192,12
2026-01-31,5,159.08,162.51,5,523,25
2026-01-31,6,309.81,345.08,5,133,11
2026-01-31,7,233.47,217.93,5,432,77
2026-01-31,8,300.28,296.76,5,107,9
2026-01-31,9,41.88,38.92,5,888,78
2026-01-31,10,159.26,145.84,5,115,14
2026-01-31,11,69.8,61.51,5,518,67
2026-01-31,12,136.8,150.05,5,460,38
2026-01-31,13,277.89,284.64,5,212,18
2026-01-31,14,470.35,498.48,5,712,63
2026-01-31,15,53.36,49.23,5,176,27
2026-01-31,16,200.45,215.47,5,133,24
2026-01-31,17,147.66,147.72,5,280,41
2026-01-31,18,46.53,50.32,5,467,65
2026-01-31,19,12.71,12.25,5,543,64
2026-01-31,20,387.92,386.34,5,108,10
2026-02-01,1,193.52,218.72,6,424,51
2026-02-01,2,86.45,83.42,6,202,19
2026-02-01,3,304.55,283.28,6,483,58
2026-02-01,4,417.9,426.14,6,229,24
2026-02-01,5,159.08,141.5,6,298,49
2026-02-01,6,309.81,351.39,6,135,9
2026-02-01,7,233.47,241.4,6,717,52
2026-02-01,8,300.28,329.06,6,129,4
2026-02-01,9,41.88,46.43,6,411,79
2026-02-01,10,159.26,178.56,6,100,11
2026-02-01,11,69.8,60.25,6,432,58
2026-02-01,12,136.8,124.1,6,529,42
2026-02-01,13,277.89,268.4,6,170,18
2026-02-01,14,470.35,535.82,6,671,68
2026-02-01,15,53.36,46.87,6,226,24
2026-02-01,16,200.45,173.61,6,143,26
2026-02-01,17,147.66,147.84,6,399,50
2026-02-01,18,46.53,40.64,6,389,64
2026-02-01,19,12.71,14.53,6,356,51
2026-02-01,20,387.92,404.14,6,68,8
2026-02-02,1,193.52,220.63,0,490,39
2026-02-02,2,86.45,75.2,0,179,18
2026-02-02,3,304.55,281.34,0,380,53
2026-02-02,4,417.9,363.74,0,100,13
2026-02-02,5,159.08,144.24,0,307,26
2026-02-02,6,309.81,350.91,0,114,7
2026-02-02,7,233.47,247.05,0,399,36
2026-02-02,8,300.28,296.22,0,68,6
2026-02-02,9,41.88,45.15,0,708,67
2026-02-02,10,159.26,177.19,0,113,11
2026-02-02,11,69.8,71.98,0,169,20
2026-02-02,12,136.8,132.81,0,379,27
2026-02-02,13,277.89,250.78,0,198,16
2026-02-02,14,470.35,445.72,0,269,55
2026-02-02,15,53.36,45.75,0,181,19
2026-02-02,16,200.45,174.09,0,114,15
2026-02-02,17,147.66,156.1,0,315,28
2026-02-02,18,46.53,42.58,0,577,69
2026-02-02,19,12.71,13.08,0,385,43
2026-02-02,20,387.92,425.76,0,82,4
2026-02-03,1,193.52,175.89,1,568,52
2026-02-03,2,86.45,85.65,1,104,8
2026-02-03,3,304.55,319.51,1,429,35
2026-02-03,4,417.9,379.46,1,103,12
2026-02-03,5,159.08,148.56,1,179,32
2026-02-03,6,309.81,275.81,1,129,11
2026-02-03,7,233.47,237.5,1,304,42
2026-02-03,8,300.28,303.56,1,66,7
2026-02-03,9,41.88,41.62,1,413,66
2026-02-03,10,159.26,153.21,1,83,11
2026-02-03,11,69.8,77.58,1,258,22
2026-02-03,12,136.8,134.32,1,346,35
2026-02-03,13,277.89,271.29,1,194,16
2026-02-03,14,470.35,415.23,1,406,58
2026-02-03,15,53.36,59.14,1,79,7
2026-02-03,16,200.45,203.03,1,229,11
2026-02-03,17,147.66,150.17,1,425,30
2026-02-03,18,46.53,48.02,1,706,44
2026-02-03,19,12.71,11.89,1,308,55
2026-02-03,20,387.92,372.72,1,83,8
2026-02-04,1,193.52,171.42,2,346,56
2026-02-04,2,86.45,91.67,2,154,10
2026-02-04,3,304.55,294.83,2,255,34
2026-02-04,4,417.9,479.23,2,97,11
2026-02-04,5,159.08,159.46,2,294,31
2026-02-04,6,309.81,325.03,2,69,9
2026-02-04,7,233.47,250.73,2,205,28
2026-02-04,8,300.28,319.6,2,100,3
2026-02-04,9,41.88,37.1,2,493,61
2026-02-04,10,159.26,170.28,2,96,7
2026-02-04,11,69.8,59.58,2,408,42
2026-02-04,12,136.8,123.53,2,376,53
2026-02-04,13,277.89,292.08,2,91,16
2026-02-04,14,470.35,429.6,2,368,57
2026-02-04,15,53.36,52.54,2,113,13
2026-02-04,16,200.45,204.41,2,113,18
2026-02-04,17,147.66,154.33,2,408,29
2026-02-04,18,46.53,50.03,2,488,42
2026-02-04,19,12.71,14.55,2,486,24
2026-02-04,20,387.92,402.27,2,46,4
2026-02-05,1,193.52,174.06,3,568,56
2026-02-05,2,86.45,81.77,3,131,8
2026-02-05,3,304.55,265.56,3,483,67
2026-02-05,4,417.9,445.02,3,170,11
2026-02-05,5,159.08,137.05,3,320,39
2026-02-05,6,309.81,296.56,3,87,13
2026-02-05,7,233.47,259.46,3,339,37
2026-02-05,8,300.28,334.77,3,72,5
2026-02-05,9,41.88,47.37,3,491,52
2026-02-05,10,159.26,139.85,3,119,13
2026-02-05,11,69.8,65.74,3,365,26
2026-02-05,12,136.8,126.82,3,380,53
2026-02-05,13,277.89,270.75,3,158,13
2026-02-05,14,470.35,540.44,3,566,47
2026-02-05,15,53.36,46.14,3,73,19
2026-02-05,16,200.45,202.7,3,230,13
2026-02-05,17,147.66,128.72,3,427,39
2026-02-05,18,46.53,45.5,3,733,45
2026-02-05,19,12.71,10.82,3,520,66
2026-02-05,20,387.92,340.92,3,77,4
2026-02-06,1,193.52,211.53,4,280,48
2026-02-06,2,86.45,78.89,4,140,10
2026-02-06,3,304.55,273.84,4,455,52
2026-02-06,4,417.9,430.36,4,97,15
2026-02-06,5,159.08,166.83,4,188,27
2026-02-06,6,309.81,302.87,4,84,14
2026-02-06,7,233.47,260.21,4,561,27
2026-02-06,8,300.28,263.14,4,63,9
2026-02-06,9,41.88,39.67,4,397,56
2026-02-06,10,159.26,136.84,4,129,11
2026-02-06,11,69.8,78.68,4,143,25
2026-02-06,12,136.8,125.28,4,323,44
2026-02-06,13,277.89,236.26,4,191,12
2026-02-06,14,470.35,436.98,4,243,54
2026-02-06,15,53.36,47.07,4,168,22
2026-02-06,16,200.45,171.64,4,124,10
2026-02-06,17,147.66,144.62,4,214,35
2026-02-06,18,46.53,52.68,4,694,40
2026-02-06,19,12.71,12.25,4,380,52
2026-02-06,20,387.92,429.44,4,120,4
2026-02-07,1,193.52,176.47,5,855,61
2026-02-07,2,86.45,89.19,5,186,15
2026-02-07,3,304.55,310.79,5,450,40
2026-02-07,4,417.9,458.11,5,210,18
2026-02-07,5,159.08,140.87,5,191,38
2026-02-07,6,309.81,336.79,5,116,12
2026-02-07,7,233.47,227.21,5,383,46
2026-02-07,8,300.28,260.23,5,64,6
2026-02-07,9,41.88,35.7,5,830,89
2026-02-07,10,159.26,161.34,5,140,10
2026-02-07,11,69.8,60.27,5,196,58
2026-02-07,12,136.8,152.72,5,273,44
2026-02-07,13,277.89,269.06,5,141,18
2026-02-07,14,470.35,470.86,5,765,67
2026-02-07,15,53.36,58.94,5,216,13
2026-02-07,16,200.45,223.6,5,240,15
2026-02-07,17,147.66,161.09,5,208,41
2026-02-07,18,46.53,46.42,5,886,55
2026-02-07,19,12.71,10.99,5,272,63
2026-02-07,20,387.92,343.85,5,66,10
2026-02-08,1,193.52,205.84,6,421,55
2026-02-08,2,86.45,95.88,6,198,10
2026-02-08,3,304.55,329.15,6,525,44
2026-02-08,4,417.9,370.49,6,191,22
2026-02-08,5,159.08,157.9,6,321,37
2026-02-08,6,309.81,278.57,6,129,12
2026-02-08,7,233.47,249.5,6,750,33
2026-02-08,8,300.28,260.39,6,128,7
2026-02-08,9,41.88,41.48,6,681,73
2026-02-08,10,159.26,178.65,6,124,13
2026-02-08,11,69.8,74.18,6,248,30
2026-02-08,12,136.8,125.3,6,424,60
2026-02-08,13,277.89,273.99,6,223,24
2026-02-08,14,470.35,432.03,6,455,72
2026-02-08,15,53.36,49.73,6,127,19
2026-02-08,16,200.45,176.67,6,273,26
2026-02-08,17,147.66,166.38,6,408,30
2026-02-08,18,46.53,43.14,6,766,59
2026-02-08,19,12.71,11.64,6,638,72
2026-02-08,20,387.92,401.62,6,103,13
2026-02-09,1,193.52,170.84,0,618,45
2026-02-09,2,86.45,95.66,0,101,8
2026-02-09,3,304.55,323.28,0,350,28
2026-02-09,4,417.9,359.12,0,199,12
2026-02-09,5,159.08,143.6,0,417,34
2026-02-09,6,309.81,300.29,0,94,8
2026-02-09,7,233.47,237.1,0,456,36
2026-02-09,8,300.28,306.65,0,66,9
2026-02-09,9,41.88,37.38,0,340,46
2026-02-09,10,159.26,166.94,0,136,10
2026-02-09,11,69.8,68.56,0,295,31
2026-02-09,12,136.8,149.16,0,384,24
2026-02-09,13,277.89,298.09,0,169,14
2026-02-09,14,470.35,537.2,0,526,43
2026-02-09,15,53.36,57.06,0,102,7
2026-02-09,16,200.45,187.82,0,194,11
2026-02-09,17,147.66,138.06,0,147,46
2026-02-09,18,46.53,50.42,0,547,44
2026-02-09,19,12.71,12.31,0,610,48
2026-02-09,20,387.92,343.73,0,100,7
2026-02-10,1,193.52,195.51,1,632,39
2026-02-10,2,86.45,94.1,1,81,13
2026-02-10,3,304.55,295.62,1,473,65
2026-02-10,4,417.9,407.95,1,142,12
2026-02-10,5,159.08,137.71,1,339,32
2026-02-10,6,309.81,339.18,1,146,7
2026-02-10,7,233.47,198.93,1,263,52
2026-02-10,8,300.28,276.95,1,101,7
2026-02-10,9,41.88,44.1,1,376,54
2026-02-10,10,159.26,144.51,1,85,16
2026-02-10,11,69.8,73.23,1,206,21
2026-02-10,12,136.8,128.82,1,228,32
2026-02-10,13,277.89,237.53,1,140,15
2026-02-10,14,470.35,479.22,1,368,47
2026-02-10,15,53.36,59.3,1,95,9
2026-02-10,16,200.45,218.31,1,187,9
2026-02-10,17,147.66,156.64,1,380,31
2026-02-10,18,46.53,49.46,1,581,38
2026-02-10,19,12.71,11.62,1,454,62
2026-02-10,20,387.92,436.97,1,123,2
2026-02-11,1,193.52,214.42,2,359,51
2026-02-11,2,86.45,78.24,2,151,16
2026-02-11,3,304.55,322.46,2,310,29
2026-02-11,4,417.9,429.05,2,148,15
2026-02-11,5,159.08,155.38,2,256,24
2026-02-11,6,309.81,342.09,2,106,5
2026-02-11,7,233.47,211.72,2,512,58
2026-02-11,8,300.28,313.29,2,37,5
2026-02-11,9,41.88,38.12,2,323,53
2026-02-11,10,159.26,159.67,2,91,9
2026-02-11,11,69.8,73.91,2,192,27
2026-02-11,12,136.8,150.15,2,217,29
2026-02-11,13,277.89,287.85,2,173,14
2026-02-11,14,470.35,465.06,2,652,53
2026-02-11,15,53.36,57.92,2,182,11
2026-02-11,16,200.45,198.51,2,252,18
2026-02-11,17,147.66,127.69,2,397,46
2026-02-11,18,46.53,43.98,2,386,46
2026-02-11,19,12.71,11.4,2,547,42
2026-02-11,20,387.92,382.5,2,84,7
2026-02-12,1,193.52,207.66,3,516,44
2026-02-12,2,86.45,79.36,3,129,16
2026-02-12,3,304.55,274.46,3,428,66
2026-02-12,4,417.9,416.83,3,214,11
2026-02-12,5,159.08,139.52,3,316,36
2026-02-12,6,309.81,328.78,3,122,9
2026-02-12,7,233.47,215.37,3,407,46
2026-02-12,8,300.28,343.58,3,60,2
2026-02-12,9,41.88,45.34,3,510,57
2026-02-12,10,159.26,162.69,3,70,3
2026-02-12,11,69.8,61.78,3,405,39
2026-02-12,12,136.8,124.45,3,378,59
2026-02-12,13,277.89,273.73,3,69,17
2026-02-12,14,470.35,437.91,3,319,62
2026-02-12,15,53.36,48.23,3,164,17
2026-02-12,16,200.45,177.45,3,221,20
2026-02-12,17,147.66,156.29,3,277,40
2026-02-12,18,46.53,48.52,3,435,57
2026-02-12,19,12.71,14.47,3,584,35
2026-02-12,20,387.92,445.6,3,62,3
2026-02-13,1,193.52,177.28,4,373,53
2026-02-13,2,86.45,96.13,4,144,5
2026-02-13,3,304.55,318.59,4,536,43
2026-02-13,4,417.9,366.68,4,147,13
2026-02-13,5,159.08,173.89,4,181,22
2026-02-13,6,309.81,280.61,4,166,9
2026-02-13,7,233.47,228.19,4,326,35
2026-02-13,8,300.28,255.28,4,77,10
2026-02-13,9,41.88,46.22,4,454,49
2026-02-13,10,159.26,155.74,4,97,6
2026-02-13,11,69.8,70.99,4,351,31
2026-02-13,12,136.8,121.87,4,483,43
2026-02-13,13,277.89,285.05,4,156,18
2026-02-13,14,470.35,455.97,4,458,62
2026-02-13,15,53.36,51.57,4,82,20
2026-02-13,16,200.45,209.36,4,157,14
2026-02-13,17,147.66,128.48,4,321,48
2026-02-13,18,46.53,46.32,4,514,43
2026-02-13,19,12.71,12.3,4,370,43
2026-02-13,20,387.92,429.94,4,47,3
2026-02-14,1,193.52,180.17,5,787,81
2026-02-14,2,86.45,85.5,5,151,24
2026-02-14,3,304.55,305.74,5,561,65
2026-02-14,4,417.9,405.72,5,266,21
2026-02-14,5,159.08,160.49,5,315,34
2026-02-14,6,309.81,302.22,5,177,19
2026-02-14,7,233.47,230.08,5,476,58
2026-02-14,8,300.28,312.92,5,126,8
2026-02-14,9,41.88,37.62,5,927,65
2026-02-14,10,159.26,175.91,5,63,12
2026-02-14,11,69.8,77.39,5,277,35
2026-02-14,12,136.8,125.37,5,242,52
2026-02-14,13,277.89,303.65,5,225,18
2026-02-14,14,470.35,485.07,5,780,64
2026-02-14,15,53.36,49.6,5,186,19
2026-02-14,16,200.45,175.86,5,272,19
2026-02-14,17,147.66,143.79,5,278,47
2026-02-14,18,46.53,45.82,5,666,50
2026-02-14,19,12.71,14.16,5,506,51
2026-02-14,20,387.92,387.69,5,114,9
2026-02-15,1,193.52,183.39,6,399,73
2026-02-15,2,86.45,77.21,6,79,28
2026-02-15,3,304.55,314.25,6,401,54
2026-02-15,4,417.9,366.11,6,136,17
2026-02-15,5,159.08,166.63,6,284,33
2026-02-15,6,309.81,316.63,6,209,17
2026-02-15,7,233.47,215.07,6,399,63
2026-02-15,8,300.28,300.57,6,52,13
2026-02-15,9,41.88,40.47,6,846,77
2026-02-15,10,159.26,145.63,6,104,11
2026-02-15,11,69.8,74.89,6,266,34
2026-02-15,12,136.8,156.59,6,403,25
2026-02-15,13,277.89,285.45,6,190,18
2026-02-15,14,470.35,407.41,6,598,83
2026-02-15,15,53.36,47.02,6,112,15
2026-02-15,16,200.45,182.2,6,168,29
2026-02-15,17,147.66,140.02,6,271,48
2026-02-15,18,46.53,48.92,6,657,65
2026-02-15,19,12.71,13.87,6,700,44
2026-02-15,20,387.92,349.54,6,81,8
2026-02-16,1,193.52,188.38,0,691,45
2026-02-16,2,86.45,82.27,0,77,20
2026-02-16,3,304.55,319.06,0,393,38
2026-02-16,4,417.9,447.01,0,85,4
2026-02-16,5,159.08,169.42,0,268,22
2026-02-16,6,309.81,310.44,0,70,10
2026-02-16,7,233.47,216.54,0,395,55
2026-02-16,8,300.28,324.41,0,38,4
2026-02-16,9,41.88,43.82,0,576,54
2026-02-16,10,159.26,162.94,0,79,7
2026-02-16,11,69.8,67.53,0,207,32
2026-02-16,12,136.8,145.85,0,352,43
2026-02-16,13,277.89,278.14,0,144,21
2026-02-16,14,470.35,480.73,0,612,46
2026-02-16,15,53.36,45.66,0,170,27
2026-02-16,16,200.45,196.79,0,93,23
2026-02-16,17,147.66,126.79,0,350,46
2026-02-16,18,46.53,42.54,0,278,49
2026-02-16,19,12.71,12.73,0,549,54
2026-02-16,20,387.92,331.22,0,99,7
2026-02-17,1,193.52,218.18,1,292,33
2026-02-17,2,86.45,83.17,1,85,16
2026-02-17,3,304.55,261.99,1,302,71
2026-02-17,4,417.9,446.09,1,174,9
2026-02-17,5,159.08,148.22,1,381,26
2026-02-17,6,309.81,270.32,1,162,12
2026-02-17,7,233.47,253.12,1,506,36
2026-02-17,8,300.28,312.72,1,80,7
2026-02-17,9,41.88,42.05,1,634,52
2026-02-17,10,159.26,160.55,1,50,9
2026-02-17,11,69.8,62.92,1,318,43
2026-02-17,12,136.8,119.89,1,485,43
2026-02-17,13,277.89,274.75,1,118,12
2026-02-17,14,470.35,438.54,1,599,54
2026-02-17,15,53.36,55.68,1,186,9
2026-02-17,16,200.45,197.48,1,88,17
2026-02-17,17,147.66,151.73,1,363,32
2026-02-17,18,46.53,41.18,1,541,44
2026-02-17,19,12.71,12.44,1,439,43
2026-02-17,20,387.92,404.65,1,69,5
2026-02-18,1,193.52,186.33,2,689,59
2026-02-18,2,86.45,80.02,2,84,14
2026-02-18,3,304.55,285.91,2,374,41
2026-02-18,4,417.9,469.75,2,149,10
2026-02-18,5,159.08,137.71,2,215,23
2026-02-18,6,309.81,338.89,2,60,11
2026-02-18,7,233.47,248.2,2,348,42
2026-02-18,8,300.28,320.06,2,43,6
2026-02-18,9,41.88,41.32,2,252,52
2026-02-18,10,159.26,180.91,2,95,8
2026-02-18,11,69.8,63.54,2,388,38
2026-02-18,12,136.8,135.34,2,262,36
2026-02-18,13,277.89,247.19,2,184,19
2026-02-18,14,470.35,472.77,2,393,58
2026-02-18,15,53.36,57.58,2,168,7
2026-02-18,16,200.45,198.64,2,142,20
2026-02-18,17,147.66,131.63,2,264,45
2026-02-18,18,46.53,40.54,2,488,54
2026-02-18,19,12.71,14.12,2,328,38
2026-02-18,20,387.92,421.9,2,68,5
2026-02-19,1,193.52,206.15,3,689,47
2026-02-19,2,86.45,85.44,3,99,14
2026-02-19,3,304.55,348.95,3,530,31
2026-02-19,4,417.9,467.43,3,129,18
2026-02-19,5,159.08,163.9,3,346,36
2026-02-19,6,309.81,332.68,3,115,12
2026-02-19,7,233.47,223.33,3,365,43
2026-02-19,8,300.28,304.2,3,70,3
2026-02-19,9,41.88,47.31,3,527,53
2026-02-19,10,159.26,178.8,3,106,10
2026-02-19,11,69.8,60.92,3,211,38
2026-02-19,12,136.8,149.03,3,370,28
2026-02-19,13,277.89,292.57,3,160,17
2026-02-19,14,470.35,399.81,3,658,73
2026-02-19,15,53.36,46.85,3,171,17
2026-02-19,16,200.45,199.03,3,246,9
2026-02-19,17,147.66,155.94,3,380,30
2026-02-19,18,46.53,52.7,3,278,37
2026-02-19,19,12.71,12.06,3,432,59
2026-02-19,20,387.92,344.57,3,49,13
2026-02-20,1,193.52,185.81,4,247,41
2026-02-20,2,86.45,91.38,4,100,14
2026-02-20,3,304.55,323.18,4,365,48
2026-02-20,4,417.9,411.66,4,101,11
2026-02-20,5,159.08,165.45,4,214,22
2026-02-20,6,309.81,293.75,4,83,8
2026-02-20,7,233.47,207.54,4,384,52
2026-02-20,8,300.28,312.29,4,92,3
2026-02-20,9,41.88,39.23,4,386,56
2026-02-20,10,159.26,153.58,4,114,5
2026-02-20,11,69.8,79.07,4,333,27
2026-02-20,12,136.8,149.95,4,314,25
2026-02-20,13,277.89,281.96,4,138,9
2026-02-20,14,470.35,469.66,4,609,53
2026-02-20,15,53.36,47.58,4,103,20
2026-02-20,16,200.45,191.51,4,131,15
2026-02-20,17,147.66,141.8,4,310,27
2026-02-20,18,46.53,44.71,4,567,50
2026-02-20,19,12.71,14.17,4,465,39
2026-02-20,20,387.92,439.4,4,104,8
2026-02-21,1,193.52,201.23,5,916,57
2026-02-21,2,86.45,90.96,5,162,10
2026-02-21,3,304.55,338.94,5,336,32
2026-02-21,4,417.9,459.96,5,125,18
2026-02-21,5,159.08,160.04,5,494,32
2026-02-21,6,309.81,289.81,5,147,16
2026-02-21,7,233.47,253.88,5,566,50
2026-02-21,8,300.28,259.75,5,126,6
2026-02-21,9,41.88,39.37,5,668,69
2026-02-21,10,159.26,177.25,5,172,8
2026-02-21,11,69.8,70.83,5,513,44
2026-02-21,12,136.8,116.61,5,230,61
2026-02-21,13,277.89,238.09,5,205,18
2026-02-21,14,470.35,442.26,5,392,72
2026-02-21,15,53.36,53.92,5,125,16
2026-02-21,16,200.45,210.73,5,280,14
2026-02-21,17,147.66,128.65,5,420,53
2026-02-21,18,46.53,46.77,5,914,57
2026-02-21,19,12.71,12.33,5,785,68
2026-02-21,20,387.92,427.98,5,100,8
2026-02-22,1,193.52,164.55,6,754,67
2026-02-22,2,86.45,79.64,6,137,21
2026-02-22,3,304.55,347.54,6,582,38
2026-02-22,4,417.9,411.45,6,213,12
2026-02-22,5,159.08,176.23,6,281,27
2026-02-22,6,309.81,324.97,6,123,15
2026-02-22,7,233.47,249.98,6,517,46
2026-02-22,8,300.28,297.13,6,109,9
2026-02-22,9,41.88,43.31,6,808,81
2026-02-22,10,159.26,135.64,6,83,8
2026-02-22,11,69.8,69.83,6,192,38
2026-02-22,12,136.8,142.84,6,436,42
2026-02-22,13,277.89,315.9,6,123,18
2026-02-22,14,470.35,478.38,6,840,64
2026-02-22,15,53.36,46.77,6,199,20
2026-02-22,16,200.45,203.13,6,230,13
2026-02-22,17,147.66,153.14,6,263,39
2026-02-22,18,46.53,46.94,6,575,52
2026-02-22,19,12.71,14.38,6,635,39
2026-02-22,20,387.92,433.41,6,64,10
2026-02-23,1,193.52,198.93,0,328,45
2026-02-23,2,86.45,85.65,0,100,8
2026-02-23,3,304.55,261.92,0,357,82
2026-02-23,4,417.9,473.84,0,179,12
2026-02-23,5,159.08,164.85,0,398,25
2026-02-23,6,309.81,300.71,0,67,5
2026-02-23,7,233.47,225.08,0,337,48
2026-02-23,8,300.28,259.82,0,51,6
2026-02-23,9,41.88,40.7,0,408,61
2026-02-23,10,159.26,141.48,0,116,9
2026-02-23,11,69.8,67.19,0,272,32
2026-02-23,12,136.8,132.64,0,180,42
2026-02-23,13,277.89,239.87,0,153,16
2026-02-23,14,470.35,503.83,0,543,43
2026-02-23,15,53.36,47.03,0,204,13
2026-02-23,16,200.45,174.68,0,153,21
2026-02-23,17,147.66,140.14,0,322,45
2026-02-23,18,46.53,44.93,0,325,49
2026-02-23,19,12.71,13.33,0,327,43
2026-02-23,20,387.92,345.11,0,73,8
