Date,Product_ID,Base_Price,Current_Price,Day_Of_Week,Traffic_Views,Demand_Units
2026-02-08,70,23.17,25.96,6,20,3
2026-02-08,71,89.64,100.63,6,31,10
2026-02-08,72,313.37,351.87,6,16,3
2026-02-08,73,361.57,406.24,6,15,4
2026-02-08,74,65.49,73.66,6,27,7
2026-02-08,75,143.72,161.79,6,40,9
2026-02-08,76,152.9,172.03,6,12,4
2026-02-08,77,198.52,223.52,6,16,3
2026-02-08,78,165.06,185.87,6,13,3
2026-02-08,79,166.07,186.95,6,28,7
2026-02-08,80,66.17,74.43,6,23,4
2026-02-08,81,160.9,181.13,6,12,5
2026-02-08,82,101.84,114.7,6,21,5
2026-02-08,83,52.65,59.26,6,28,10
2026-02-08,84,99.51,111.96,6,24,8
2026-02-08,85,190.44,214.17,6,11,3
2026-02-08,86,170.12,191.18,6,16,6
2026-02-08,87,35.15,39.42,6,38,7
2026-02-08,88,100.69,112.93,6,28,11
2026-02-08,89,114.68,128.44,6,28,7
2026-02-08,90,143.55,160.5,6,13,4
2026-02-08,91,55.71,62.06,6,44,9
2026-02-08,92,121.73,135.47,6,25,8
2026-02-08,93,155.59,172.73,6,28,6
2026-02-08,94,28.08,31.02,6,21,5
2026-02-08,95,163.13,180.2,6,36,8
2026-02-08,96,40.61,44.67,6,27,8
2026-02-08,97,138.2,151.9,6,17,4
2026-02-08,98,186.16,204.19,6,7,3
2026-02-08,99,64.8,70.85,6,42,10
2026-02-08,100,174.78,190.98,6,16,4
2026-02-08,101,45.9,49.99,6,25,6
2026-02-08,102,171.27,186.55,6,10,4
2026-02-08,103,97.88,106.46,6,5,2
2026-02-09,1,348.0,378.49,0,31,7
2026-02-09,2,2499.0,2715.26,0,4,1
2026-02-09,3,1299.99,1412.88,0,12,5
2026-02-09,4,175.77,191.06,0,11,5
2026-02-09,5,108.4,117.71,0,26,5
2026-02-09,6,89.26,97.04,0,8,3
2026-02-09,7,194.69,212.08,0,35,7
2026-02-09,8,334.71,365.06,0,9,3
2026-02-09,9,49.42,53.83,0,18,6
2026-02-09,10,84.21,91.96,0,20,5
2026-02-09,11,163.22,178.74,0,9,4
2026-02-09,12,90.57,99.18,0,11,2
2026-02-09,13,151.78,166.41,0,9,3
2026-02-09,14,30.78,33.69,0,14,4
2026-02-09,15,149.81,164.49,0,17,7
2026-02-09,16,164.58,180.68,0,18,5
2026-02-09,17,28.26,30.92,0,37,6
2026-02-09,18,86.21,94.41,0,9,3
2026-02-09,19,934.29,1022.87,0,28,5
2026-02-09,20,151.39,165.62,0,14,3
2026-02-09,21,172.69,188.78,0,15,4
2026-02-09,22,127.45,139.17,0,19,5
2026-02-09,23,704.04,767.97,0,8,3
2026-02-09,24,44.35,48.24,0,14,6
2026-02-09,25,79.19,86.14,0,30,7
2026-02-09,26,38.58,41.87,0,7,2
2026-02-09,27,67.56,73.35,0,8,2
2026-02-09,28,84.16,91.41,0,11,2
2026-02-09,29,65.98,71.63,0,6,3
2026-02-09,30,169.06,183.91,0,10,2
2026-02-09,31,56.82,61.74,0,20,6
2026-02-09,32,130.37,141.89,0,9,2
2026-02-09,33,158.33,172.37,0,5,2
2026-02-09,34,118.15,128.61,0,11,4
2026-02-09,35,181.46,197.73,0,15,3
2026-02-09,36,174.32,190.05,0,16,4
2026-02-09,37,54.43,59.26,0,12,5
2026-02-09,38,82.43,89.87,0,20,5
2026-02-09,39,175.98,192.12,0,7,3
2026-02-09,40,73.53,80.17,0,33,7
2026-02-09,41,40.59,44.26,0,20,5
2026-02-09,42,171.93,187.96,0,17,5
2026-02-09,43,77.85,84.95,0,10,3
2026-02-09,44,119.79,130.86,0,10,3
2026-02-09,45,166.43,182.01,0,32,8
2026-02-09,46,77.9,85.19,0,28,7
2026-02-09,47,180.88,198.36,0,27,8
2026-02-09,48,193.29,212.26,0,12,4
2026-02-09,49,174.56,191.9,0,19,5
2026-02-09,50,109.5,120.52,0,14,3
2026-02-09,51,189.4,208.92,0,17,4
2026-02-09,52,48.97,54.02,0,16,4
2026-02-09,53,26.8,29.58,0,17,4
2026-02-09,54,108.75,120.35,0,19,6
2026-02-09,55,804.8,889.33,0,12,2
2026-02-09,56,797.98,882.89,0,11,3
2026-02-09,57,193.73,214.88,0,19,4
2026-02-09,58,49.7,55.06,0,18,4
2026-02-09,59,133.02,147.64,0,14,3
2026-02-09,60,35.55,39.39,0,10,4
2026-02-09,61,107.15,119.01,0,14,6
2026-02-09,62,55.9,62.09,0,26,5
2026-02-09,63,145.16,161.59,0,23,4
2026-02-09,64,166.8,185.98,0,7,2
2026-02-09,65,39.93,44.52,0,10,2
2026-02-09,66,154.52,172.82,0,35,7
2026-02-09,67,194.52,217.92,0,21,5
2026-02-09,68,101.18,113.4,0,9,5
2026-02-09,69,41.84,46.89,0,20,4
2026-02-09,70,23.17,25.96,0,17,4
2026-02-09,71,89.64,100.63,0,26,7
2026-02-09,72,313.37,351.87,0,11,2
2026-02-09,73,361.57,406.24,0,23,7
2026-02-09,74,65.49,73.66,0,29,6
2026-02-09,75,143.72,161.79,0,11,3
2026-02-09,76,152.9,172.03,0,12,2
2026-02-09,77,198.52,223.52,0,18,4
2026-02-09,78,165.06,185.87,0,17,4
2026-02-09,79,166.07,186.95,0,4,2
2026-02-09,80,66.17,74.43,0,18,8
2026-02-09,81,160.9,181.13,0,9,2
2026-02-09,82,101.84,114.7,0,17,8
2026-02-09,83,52.65,59.26,0,29,7
2026-02-09,84,99.51,111.96,0,10,2
2026-02-09,85,190.44,214.17,0,6,2
2026-02-09,86,170.12,191.18,0,13,4
2026-02-09,87,35.15,39.42,0,4,1
2026-02-09,88,100.69,112.93,0,15,5
2026-02-09,89,114.68,128.44,0,17,7
2026-02-09,90,143.55,160.5,0,13,5
2026-02-09,91,55.71,62.06,0,23,4
2026-02-09,92,121.73,135.47,0,20,4
2026-02-09,93,155.59,172.73,0,10,2
2026-02-09,94,28.08,31.02,0,11,3
2026-02-09,95,163.13,180.2,0,19,4
2026-02-09,96,40.61,44.67,0,25,7
2026-02-09,97,138.2,151.9,0,10,2
2026-02-09,98,186.16,204.19,0,15,3
2026-02-09,99,64.8,70.85,0,25,5
2026-02-09,100,174.78,190.98,0,15,7
2026-02-09,101,45.9,49.99,0,27,5
2026-02-09,102,171.27,186.55,0,13,4
2026-02-09,103,97.88,106.46,0,14,3
2026-02-10,1,348.0,378.49,1,23,5
2026-02-10,2,2499.0,2715.26,1,34,8
2026-02-10,3,1299.99,1412.88,1,22,4
2026-02-10,4,175.77,191.06,1,24,5
2026-02-10,5,108.4,117.71,1,11,3
2026-02-10,6,89.26,97.04,1,11,3
2026-02-10,7,194.69,212.08,1,26,5
2026-02-10,8,334.71,365.06,1,16,5
2026-02-10,9,49.42,53.83,1,8,2
2026-02-10,10,84.21,91.96,1,16,4
2026-02-10,11,163.22,178.74,1,28,5
2026-02-10,12,90.57,99.18,1,19,8
2026-02-10,13,151.78,166.41,1,18,3
2026-02-10,14,30.78,33.69,1,5,3
2026-02-10,15,149.81,164.49,1,19,6
2026-02-10,16,164.58,180.68,1,34,6
2026-02-10,17,28.26,30.92,1,29,6
2026-02-10,18,86.21,94.41,1,20,5
2026-02-10,19,934.29,1022.87,1,13,3
2026-02-10,20,151.39,165.62,1,35,7
2026-02-10,21,172.69,188.78,1,34,6
2026-02-10,22,127.45,139.17,1,21,5
2026-02-10,23,704.04,767.97,1,15,4
2026-02-10,24,44.35,48.24,1,16,4
2026-02-10,25,79.19,86.14,1,27,7
2026-02-10,26,38.58,41.87,1,7,2
2026-02-10,27,67.56,73.35,1,33,6
2026-02-10,28,84.16,91.41,1,15,5
2026-02-10,29,65.98,71.63,1,6,2
2026-02-10,30,169.06,183.91,1,16,8
2026-02-10,31,56.82,61.74,1,31,5
2026-02-10,32,130.37,141.89,1,6,2
2026-02-10,33,158.33,172.37,1,8,2
2026-02-10,34,118.15,128.61,1,28,6
2026-02-10,35,181.46,197.73,1,6,2
2026-02-10,36,174.32,190.05,1,11,3
2026-02-10,37,54.43,59.26,1,17,8
2026-02-10,38,82.43,89.87,1,23,6
2026-02-10,39,175.98,192.12,1,9,3
2026-02-10,40,73.53,80.17,1,12,3
2026-02-10,41,40.59,44.26,1,29,7
2026-02-10,42,171.93,187.96,1,9,2
2026-02-10,43,77.85,84.95,1,18,5
2026-02-10,44,119.79,130.86,1,7,1
2026-02-10,45,166.43,182.01,1,15,6
2026-02-10,46,77.9,85.19,1,8,2
2026-02-10,47,180.88,198.36,1,23,7
2026-02-10,48,193.29,212.26,1,10,3
2026-02-10,49,174.56,191.9,1,29,7
2026-02-10,50,109.5,120.52,1,18,7
2026-02-10,51,189.4,208.92,1,17,6
2026-02-10,52,48.97,54.02,1,16,3
2026-02-10,53,26.8,29.58,1,14,5
2026-02-10,54,108.75,120.35,1,7,3
2026-02-10,55,804.8,889.33,1,5,2
2026-02-10,56,797.98,882.89,1,19,4
2026-02-10,57,193.73,214.88,1,15,6
2026-02-10,58,49.7,55.06,1,8,2
2026-02-10,59,133.02,147.64,1,9,3
2026-02-10,60,35.55,39.39,1,8,2
2026-02-10,61,107.15,119.01,1,11,3
2026-02-10,62,55.9,62.09,1,7,2
2026-02-10,63,145.16,161.59,1,4,1
2026-02-10,64,166.8,185.98,1,27,4
2026-02-10,65,39.93,44.52,1,10,3
2026-02-10,66,154.52,172.82,1,28,7
2026-02-10,67,194.52,217.92,1,13,3
2026-02-10,68,101.18,113.4,1,10,6
2026-02-10,69,41.84,46.89,1,12,3
2026-02-10,70,23.17,25.96,1,19,4
2026-02-10,71,89.64,100.63,1,16,4
2026-02-10,72,313.37,351.87,1,7,1
2026-02-10,73,361.57,406.24,1,8,2
2026-02-10,74,65.49,73.66,1,11,4
2026-02-10,75,143.72,161.79,1,15,6
2026-02-10,76,152.9,172.03,1,8,4
2026-02-10,77,198.52,223.52,1,17,7
2026-02-10,78,165.06,185.87,1,14,4
2026-02-10,79,166.07,186.95,1,11,2
2026-02-10,80,66.17,74.43,1,23,5
2026-02-10,81,160.9,181.13,1,25,8
2026-02-10,82,101.84,114.7,1,20,4
2026-02-10,83,52.65,59.26,1,26,6
2026-02-10,84,99.51,111.96,1,25,6
2026-02-10,85,190.44,214.17,1,21,6
2026-02-10,86,170.12,191.18,1,10,4
2026-02-10,87,35.15,39.42,1,19,5
2026-02-10,88,100.69,112.93,1,24,6
2026-02-10,89,114.68,128.44,1,7,2
2026-02-10,90,143.55,160.5,1,9,2
2026-02-10,91,55.71,62.06,1,18,7
2026-02-10,92,121.73,135.47,1,19,4
2026-02-10,93,155.59,172.73,1,31,7
2026-02-10,94,28.08,31.02,1,20,4
2026-02-10,95,163.13,180.2,1,20,7
2026-02-10,96,40.61,44.67,1,10,4
2026-02-10,97,138.2,151.9,1,16,8
2026-02-10,98,186.16,204.19,1,28,5
2026-02-10,99,64.8,70.85,1,10,3
2026-02-10,100,174.78,190.98,1,17,3
2026-02-10,101,45.9,49.99,1,13,4
2026-02-10,102,171.27,186.55,1,7,2
2026-02-10,103,97.88,106.46,1,27,5
2026-02-11,1,348.0,378.49,2,21,7
2026-02-11,2,2499.0,2715.26,2,13,3
2026-02-11,3,1299.99,1412.88,2,31,6
2026-02-11,4,175.77,191.06,2,16,6
2026-02-11,5,108.4,117.71,2,33,7
2026-02-11,6,89.26,97.04,2,26,5
2026-02-11,7,194.69,212.08,2,4,2
2026-02-11,8,334.71,365.06,2,8,2
2026-02-11,9,49.42,53.83,2,8,2
2026-02-11,10,84.21,91.96,2,4,2
2026-02-11,11,163.22,178.74,2,27,6
2026-02-11,12,90.57,99.18,2,22,4
2026-02-11,13,151.78,166.41,2,17,3
2026-02-11,14,30.78,33.69,2,10,4
2026-02-11,15,149.81,164.49,2,9,5
2026-02-11,16,164.58,180.68,2,12,2
2026-02-11,17,28.26,30.92,2,14,3
2026-02-11,18,86.21,94.41,2,5,2
2026-02-11,19,934.29,1022.87,2,22,6
2026-02-11,20,151.39,165.62,2,9,2
2026-02-11,21,172.69,188.78,2,20,5
2026-02-11,22,127.45,139.17,2,16,3
2026-02-11,23,704.04,767.97,2,14,6
2026-02-11,24,44.35,48.24,2,24,7
2026-02-11,25,79.19,86.14,2,25,7
2026-02-11,26,38.58,41.87,2,19,4
2026-02-11,27,67.56,73.35,2,32,5
2026-02-11,28,84.16,91.41,2,18,4
2026-02-11,29,65.98,71.63,2,15,5
2026-02-11,30,169.06,183.91,2,11,4
2026-02-11,31,56.82,61.74,2,13,3
2026-02-11,32,130.37,141.89,2,10,3
2026-02-11,33,158.33,172.37,2,7,3
2026-02-11,34,118.15,128.61,2,9,3
2026-02-11,35,181.46,197.73,2,12,6
2026-02-11,36,174.32,190.05,2,23,6
2026-02-11,37,54.43,59.26,2,8,2
2026-02-11,38,82.43,89.87,2,10,2
2026-02-11,39,175.98,192.12,2,10,4
2026-02-11,40,73.53,80.17,2,14,4
2026-02-11,41,40.59,44.26,2,14,4
2026-02-11,42,171.93,187.96,2,17,8
2026-02-11,43,77.85,84.95,2,10,5
2026-02-11,44,119.79,130.86,2,26,5
2026-02-11,45,166.43,182.01,2,31,7
2026-02-11,46,77.9,85.19,2,9,2
2026-02-11,47,180.88,198.36,2,18,7
2026-02-11,48,193.29,212.26,2,7,3
2026-02-11,49,174.56,191.9,2,26,4
2026-02-11,50,109.5,120.52,2,14,5
2026-02-11,51,189.4,208.92,2,30,6
2026-02-11,52,48.97,54.02,2,13,3
2026-02-11,53,26.8,29.58,2,16,3
2026-02-11,54,108.75,120.35,2,12,2
2026-02-11,55,804.8,889.33,2,14,6
2026-02-11,56,797.98,882.89,2,14,3
2026-02-11,57,193.73,214.88,2,20,5
2026-02-11,58,49.7,55.06,2,17,8
2026-02-11,59,133.02,147.64,2,15,4
2026-02-11,60,35.55,39.39,2,14,4
2026-02-11,61,107.15,119.01,2,6,2
2026-02-11,62,55.9,62.09,2,10,1
2026-02-11,63,145.16,161.59,2,11,3
2026-02-11,64,166.8,185.98,2,34,8
2026-02-11,65,39.93,44.52,2,15,5
2026-02-11,66,154.52,172.82,2,14,4
2026-02-11,67,194.52,217.92,2,15,4
2026-02-11,68,101.18,113.4,2,11,3
2026-02-11,69,41.84,46.89,2,15,3
2026-02-11,70,23.17,25.96,2,20,6
2026-02-11,71,89.64,100.63,2,15,3
2026-02-11,72,313.37,351.87,2,6,2
2026-02-11,73,361.57,406.24,2,26,6
2026-02-11,74,65.49,73.66,2,6,1
2026-02-11,75,143.72,161.79,2,6,3
2026-02-11,76,152.9,172.03,2,21,7
2026-02-11,77,198.52,223.52,2,7,2
2026-02-11,78,165.06,185.87,2,22,6
2026-02-11,79,166.07,186.95,2,12,4
2026-02-11,80,66.17,74.43,2,15,2
2026-02-11,81,160.9,181.13,2,13,3
2026-02-11,82,101.84,114.7,2,9,2
2026-02-11,83,52.65,59.26,2,15,5
2026-02-11,84,99.51,111.96,2,10,4
2026-02-11,85,190.44,214.17,2,13,3
2026-02-11,86,170.12,191.18,2,19,6
2026-02-11,87,35.15,39.42,2,9,3
2026-02-11,88,100.69,112.93,2,11,2
2026-02-11,89,114.68,128.44,2,19,6
2026-02-11,90,143.55,160.5,2,15,6
2026-02-11,91,55.71,62.06,2,6,2
2026-02-11,92,121.73,135.47,2,16,5
2026-02-11,93,155.59,172.73,2,17,4
2026-02-11,94,28.08,31.02,2,11,4
2026-02-11,95,163.13,180.2,2,31,7
2026-02-11,96,40.61,44.67,2,17,3
2026-02-11,97,138.2,151.9,2,12,4
2026-02-11,98,186.16,204.19,2,20,4
2026-02-11,99,64.8,70.85,2,24,6
2026-02-11,100,174.78,190.98,2,9,4
2026-02-11,101,45.9,49.99,2,11,2
2026-02-11,102,171.27,186.55,2,15,8
2026-02-11,103,97.88,106.46,2,17,5
2026-02-12,1,348.0,378.49,3,10,3
2026-02-12,2,2499.0,2715.26,3,8,3
2026-02-12,3,1299.99,1412.88,3,36,6
2026-02-12,4,175.77,191.06,3,4,2
2026-02-12,5,108.4,117.71,3,10,2
2026-02-12,6,89.26,97.04,3,15,4
2026-02-12,7,194.69,212.08,3,19,3
2026-02-12,8,334.71,365.06,3,17,4
2026-02-12,9,49.42,53.83,3,17,7
2026-02-12,10,84.21,91.96,3,8,2
2026-02-12,11,163.22,178.74,3,34,6
2026-02-12,12,90.57,99.18,3,23,4
2026-02-12,13,151.78,166.41,3,18,6
2026-02-12,14,30.78,33.69,3,33,6
2026-02-12,15,149.81,164.49,3,5,2
2026-02-12,16,164.58,180.68,3,32,6
2026-02-12,17,28.26,30.92,3,6,2
2026-02-12,18,86.21,94.41,3,19,5
2026-02-12,19,934.29,1022.87,3,17,4
2026-02-12,20,151.39,165.62,3,28,7
2026-02-12,21,172.69,188.78,3,14,6
2026-02-12,22,127.45,139.17,3,23,4
2026-02-12,23,704.04,767.97,3,13,4
2026-02-12,24,44.35,48.24,3,8,2
2026-02-12,25,79.19,86.14,3,21,8
2026-02-12,26,38.58,41.87,3,13,4
2026-02-12,27,67.56,73.35,3,20,6
2026-02-12,28,84.16,91.41,3,22,4
2026-02-12,29,65.98,71.63,3,19,7
2026-02-12,30,169.06,183.91,3,23,6
2026-02-12,31,56.82,61.74,3,12,4
2026-02-12,32,130.37,141.89,3,20,5
2026-02-12,33,158.33,172.37,3,26,8
2026-02-12,34,118.15,128.61,3,19,3
2026-02-12,35,181.46,197.73,3,6,2
2026-02-12,36,174.32,190.05,3,16,3
2026-02-12,37,54.43,59.26,3,10,3
2026-02-12,38,82.43,89.87,3,4,1
2026-02-12,39,175.98,192.12,3,25,6
2026-02-12,40,73.53,80.17,3,23,7
2026-02-12,41,40.59,44.26,3,17,6
2026-02-12,42,171.93,187.96,3,24,8
2026-02-12,43,77.85,84.95,3,12,5
2026-02-12,44,119.79,130.86,3,5,1
2026-02-12,45,166.43,182.01,3,10,3
2026-02-12,46,77.9,85.19,3,26,5
2026-02-12,47,180.88,198.36,3,23,5
2026-02-12,48,193.29,212.26,3,11,3
2026-02-12,49,174.56,191.9,3,15,3
2026-02-12,50,109.5,120.52,3,14,6
2026-02-12,51,189.4,208.92,3,16,5
2026-02-12,52,48.97,54.02,3,27,7
2026-02-12,53,26.8,29.58,3,7,2
2026-02-12,54,108.75,120.35,3,9,1
2026-02-12,55,804.8,889.33,3,34,6
2026-02-12,56,797.98,882.89,3,13,3
2026-02-12,57,193.73,214.88,3,6,2
2026-02-12,58,49.7,55.06,3,29,5
2026-02-12,59,133.02,147.64,3,15,3
2026-02-12,60,35.55,39.39,3,30,7
2026-02-12,61,107.15,119.01,3,11,3
2026-02-12,62,55.9,62.09,3,18,4
2026-02-12,63,145.16,161.59,3,20,4
2026-02-12,64,166.8,185.98,3,9,2
2026-02-12,65,39.93,44.52,3,19,4
2026-02-12,66,154.52,172.82,3,26,5
2026-02-12,67,194.52,217.92,3,16,3
2026-02-12,68,101.18,113.4,3,25,5
2026-02-12,69,41.84,46.89,3,19,6
2026-02-12,70,23.17,25.96,3,11,4
2026-02-12,71,89.64,100.63,3,23,5
2026-02-12,72,313.37,351.87,3,17,3
2026-02-12,73,361.57,406.24,3,15,4
2026-02-12,74,65.49,73.66,3,18,4
2026-02-12,75,143.72,161.79,3,17,3
2026-02-12,76,152.9,172.03,3,16,8
2026-02-12,77,198.52,223.52,3,18,3
2026-02-12,78,165.06,185.87,3,17,4
2026-02-12,79,166.07,186.95,3,12,4
2026-02-12,80,66.17,74.43,3,34,6
2026-02-12,81,160.9,181.13,3,8,2
2026-02-12,82,101.84,114.7,3,13,2
2026-02-12,83,52.65,59.26,3,38,9
2026-02-12,84,99.51,111.96,3,16,4
2026-02-12,85,190.44,214.17,3,15,3
2026-02-12,86,170.12,191.18,3,23,7
2026-02-12,87,35.15,39.42,3,25,8
2026-02-12,88,100.69,112.93,3,27,8
2026-02-12,89,114.68,128.44,3,26,6
2026-02-12,90,143.55,160.5,3,19,7
2026-02-12,91,55.71,62.06,3,11,4
2026-02-12,92,121.73,135.47,3,16,4
2026-02-12,93,155.59,172.73,3,20,3
2026-02-12,94,28.08,31.02,3,9,4
2026-02-12,95,163.13,180.2,3,8,4
2026-02-12,96,40.61,44.67,3,17,5
2026-02-12,97,138.2,151.9,3,11,3
2026-02-12,98,186.16,204.19,3,24,7
2026-02-12,99,64.8,70.85,3,13,2
2026-02-12,100,174.78,190.98,3,23,6
2026-02-12,101,45.9,49.99,3,10,2
2026-02-12,102,171.27,186.55,3,20,6
2026-02-12,103,97.88,106.46,3,13,3
2026-02-13,1,348.0,378.49,4,12,4
2026-02-13,2,2499.0,2715.26,4,9,3
2026-02-13,3,1299.99,1412.88,4,5,2
2026-02-13,4,175.77,191.06,4,17,6
2026-02-13,5,108.4,117.71,4,8,3
2026-02-13,6,89.26,97.04,4,11,2
2026-02-13,7,194.69,212.08,4,8,1
2026-02-13,8,334.71,365.06,4,28,7
2026-02-13,9,49.42,53.83,4,25,8
2026-02-13,10,84.21,91.96,4,13,3
2026-02-13,11,163.22,178.74,4,26,6
2026-02-13,12,90.57,99.18,4,27,7
2026-02-13,13,151.78,166.41,4,22,6
2026-02-13,14,30.78,33.69,4,32,6
2026-02-13,15,149.81,164.49,4,10,4
2026-02-13,16,164.58,180.68,4,19,6
2026-02-13,17,28.26,30.92,4,28,6
2026-02-13,18,86.21,94.41,4,10,3
2026-02-13,19,934.29,1022.87,4,13,4
2026-02-13,20,151.39,165.62,4,13,4
2026-02-13,21,172.69,188.78,4,19,6
2026-02-13,22,127.45,139.17,4,7,2
2026-02-13,23,704.04,767.97,4,20,4
2026-02-13,24,44.35,48.24,4,9,3
2026-02-13,25,79.19,86.14,4,17,5
2026-02-13,26,38.58,41.87,4,21,4
2026-02-13,27,67.56,73.35,4,13,2
2026-02-13,28,84.16,91.41,4,15,2
2026-02-13,29,65.98,71.63,4,9,2
2026-02-13,30,169.06,183.91,4,14,6
2026-02-13,31,56.82,61.74,4,12,2
2026-02-13,32,130.37,141.89,4,13,3
2026-02-13,33,158.33,172.37,4,17,7
2026-02-13,34,118.15,128.61,4,11,4
2026-02-13,35,181.46,197.73,4,9,1
2026-02-13,36,174.32,190.05,4,9,3
2026-02-13,37,54.43,59.26,4,7,2
2026-02-13,38,82.43,89.87,4,8,4
2026-02-13,39,175.98,192.12,4,23,6
2026-02-13,40,73.53,80.17,4,16,3
2026-02-13,41,40.59,44.26,4,31,7
2026-02-13,42,171.93,187.96,4,9,3
2026-02-13,43,77.85,84.95,4,14,7
2026-02-13,44,119.79,130.86,4,12,4
2026-02-13,45,166.43,182.01,4,11,2
2026-02-13,46,77.9,85.19,4,10,2
2026-02-13,47,180.88,198.36,4,19,6
2026-02-13,48,193.29,212.26,4,13,5
2026-02-13,49,174.56,191.9,4,11,3
2026-02-13,50,109.5,120.52,4,9,2
2026-02-13,51,189.4,208.92,4,31,7
2026-02-13,52,48.97,54.02,4,12,3
2026-02-13,53,26.8,29.58,4,28,5
2026-02-13,54,108.75,120.35,4,18,6
2026-02-13,55,804.8,889.33,4,9,3
2026-02-13,56,797.98,882.89,4,16,4
2026-02-13,57,193.73,214.88,4,21,6
2026-02-13,58,49.7,55.06,4,22,7
2026-02-13,59,133.02,147.64,4,17,5
2026-02-13,60,35.55,39.39,4,17,4
2026-02-13,61,107.15,119.01,4,30,5
2026-02-13,62,55.9,62.09,4,17,6
2026-02-13,63,145.16,161.59,4,15,7
2026-02-13,64,166.8,185.98,4,7,3
2026-02-13,65,39.93,44.52,4,19,5
2026-02-13,66,154.52,172.82,4,18,8
2026-02-13,67,194.52,217.92,4,13,4
2026-02-13,68,101.18,113.4,4,9,5
2026-02-13,69,41.84,46.89,4,13,3
2026-02-13,70,23.17,25.96,4,11,4
2026-02-13,71,89.64,100.63,4,33,7
2026-02-13,72,313.37,351.87,4,15,5
2026-02-13,73,361.57,406.24,4,14,3
2026-02-13,74,65.49,73.66,4,13,5
2026-02-13,75,143.72,161.79,4,23,5
2026-02-13,76,152.9,172.03,4,12,3
2026-02-13,77,198.52,223.52,4,13,3
2026-02-13,78,165.06,185.87,4,12,5
2026-02-13,79,166.07,186.95,4,8,3
2026-02-13,80,66.17,74.43,4,9,2
2026-02-13,81,160.9,181.13,4,5,2
2026-02-13,82,101.84,114.7,4,18,5
2026-02-13,83,52.65,59.26,4,8,1
2026-02-13,84,99.51,111.96,4,26,4
2026-02-13,85,190.44,214.17,4,17,4
2026-02-13,86,170.12,191.18,4,11,2
2026-02-13,87,35.15,39.42,4,20,4
2026-02-13,88,100.69,112.93,4,4,2
2026-02-13,89,114.68,128.44,4,21,4
2026-02-13,90,143.55,160.5,4,21,7
2026-02-13,91,55.71,62.06,4,12,3
2026-02-13,92,121.73,135.47,4,23,7
2026-02-13,93,155.59,172.73,4,18,4
2026-02-13,94,28.08,31.02,4,31,7
2026-02-13,95,163.13,180.2,4,9,3
2026-02-13,96,40.61,44.67,4,10,4
2026-02-13,97,138.2,151.9,4,20,3
2026-02-13,98,186.16,204.19,4,15,2
2026-02-13,99,64.8,70.85,4,16,3
2026-02-13,100,174.78,190.98,4,5,2
2026-02-13,101,45.9,49.99,4,21,4
2026-02-13,102,171.27,186.55,4,14,7
2026-02-13,103,97.88,106.46,4,15,5
2026-02-14,1,348.0,378.49,5,25,6
2026-02-14,2,2499.0,2715.26,5,28,8
2026-02-14,3,1299.99,1412.88,5,12,5
2026-02-14,4,175.77,191.06,5,19,6
2026-02-14,5,108.4,117.71,5,33,7
2026-02-14,6,89.26,97.04,5,15,4
2026-02-14,7,194.69,212.08,5,24,5
2026-02-14,8,334.71,365.06,5,7,3
2026-02-14,9,49.42,53.83,5,26,8
2026-02-14,10,84.21,91.96,5,19,8
2026-02-14,11,163.22,178.74,5,32,9
2026-02-14,12,90.57,99.18,5,25,5
2026-02-14,13,151.78,166.41,5,14,5
2026-02-14,14,30.78,33.69,5,13,3
2026-02-14,15,149.81,164.49,5,11,2
2026-02-14,16,164.58,180.68,5,13,4
2026-02-14,17,28.26,30.92,5,14,8
2026-02-14,18,86.21,94.41,5,15,5
2026-02-14,19,934.29,1022.87,5,19,4
2026-02-14,20,151.39,165.62,5,14,7
2026-02-14,21,172.69,188.78,5,29,8
2026-02-14,22,127.45,139.17,5,20,6
2026-02-14,23,704.04,767.97,5,22,9
2026-02-14,24,44.35,48.24,5,45,8
2026-02-14,25,79.19,86.14,5,13,3
2026-02-14,26,38.58,41.87,5,21,8
2026-02-14,27,67.56,73.35,5,15,4
2026-02-14,28,84.16,91.41,5,36,7
2026-02-14,29,65.98,71.63,5,13,4
2026-02-14,30,169.06,183.91,5,38,8
2026-02-14,31,56.82,61.74,5,8,3
2026-02-14,32,130.37,141.89,5,25,9
2026-02-14,33,158.33,172.37,5,12,3
2026-02-14,34,118.15,128.61,5,35,9
2026-02-14,35,181.46,197.73,5,30,8
2026-02-14,36,174.32,190.05,5,15,4
2026-02-14,37,54.43,59.26,5,14,3
2026-02-14,38,82.43,89.87,5,13,2
2026-02-14,39,175.98,192.12,5,18,7
2026-02-14,40,73.53,80.17,5,18,4
2026-02-14,41,40.59,44.26,5,36,8
2026-02-14,42,171.93,187.96,5,22,6
2026-02-14,43,77.85,84.95,5,38,9
2026-02-14,44,119.79,130.86,5,21,6
2026-02-14,45,166.43,182.01,5,14,5
2026-02-14,46,77.9,85.19,5,20,7
2026-02-14,47,180.88,198.36,5,13,4
2026-02-14,48,193.29,212.26,5,30,8
2026-02-14,49,174.56,191.9,5,43,10
2026-02-14,50,109.5,120.52,5,21,7
2026-02-14,51,189.4,208.92,5,17,4
2026-02-14,52,48.97,54.02,5,24,7
2026-02-14,53,26.8,29.58,5,12,5
2026-02-14,54,108.75,120.35,5,17,4
2026-02-14,55,804.8,889.33,5,21,4
2026-02-14,56,797.98,882.89,5,27,8
